1.50601837341954 0.00000 0.00000 0.00000 0.93185

-1.83528102414463 0.00000 0.00000 0.00000 -0.97315

-2.97044170460219 0.00000 0.00000 0.00000 -0.99846

-2.27979412827631 0.00000 0.00000 0.00000 -0.99183

1.37896281125907 0.00000 0.00000 0.00000 0.90180

1.20345574440596 0.00000 0.00000 0.00000 0.83762

-1.0713518066664 -0.24087 0.00000 0.00000 -0.88103

2.1821438833988 0.29350 0.00000 0.00000 0.99502

-0.981615581541143 -0.92981 0.00000 0.00000 -0.97824

0.460688784467377 2.07979 0.00000 0.00000 0.99576

-2.27393096744732 0.06629 0.00000 0.00000 -0.99166

-0.0199356149043588 -1.03033 0.00000 0.00000 -0.75071

1.83374662456743 0.75581 0.00000 0.00000 0.99624

-1.98767375246979 1.25754 0.00000 0.00000 -0.95308

-2.04481757574008 4.17171 0.00000 0.00000 0.98770

0.136662473500083 2.28339 0.00000 0.00000 0.99428

-1.01464608312335 3.74944 0.00000 0.00000 0.90109

-0.410464705624834 3.30434 0.00000 0.00000 0.49027

-2.68210571896383 3.17675 0.00000 0.00000 -0.23651

0.928239694763087 -0.88404 0.00000 0.00000 0.55875

-8.51182267469497E-06 -2.96299 3.54009 -1.57096 -0.92368

-2.16140451802006 1.36557 -0.49968 3.03913 0.96073

-1.77177083807614 0.93546 -1.43141 4.80850 0.99516

-2.03426159407676 1.19644 3.07492 -4.09822 -0.97213

1.97885671396687 -1.34960 -0.32835 -2.25465 -0.98060

-2.74213962383474E-05 0.98351 -0.91042 -0.56543 -0.17601

7.90315680572196E-05 -2.83635 2.79091 0.17736 0.01503

8.92966054792943E-05 0.93699 -2.33873 1.59212 -0.58904

6.90263696334625E-05 -2.54842 5.29693 -2.96567 0.69760

-2.57114879906872E-05 1.12424 0.30750 -4.20494 -0.96945
